id,x,y
263,-74.0628645926917,4.6568251847296
264,-74.0775793969195,4.67523011999196
265,-74.0565493355103,4.68109318374361
266,-74.095223947023,4.70527522380159
267,-74.086226163758,4.68241315686596
268,-74.0965877520131,4.70179213754204
269,-74.0565350349125,4.66557199899572
270,-74.0651627058693,4.67104032411316
271,-74.0758325688029,4.69147147904064
272,-74.0598743691297,4.68683612938336
273,-74.0954377418589,4.70776142332822
274,-74.0843514900367,4.70439853006785
275,-74.0845691487607,4.66652102766444
276,-74.0580030239175,4.6662110317352
277,-74.0898772007432,4.68580673517745
278,-74.0741901068411,4.70152442405955
279,-74.0803395943122,4.69011423655499
280,-74.1021301579001,4.70530504327761
281,-74.0874896761159,4.68963697058403
282,-74.0660475119968,4.65955590531337
283,-74.0934520686071,4.70478397144315
284,-74.1030810211635,4.67580146864001
285,-74.0809839352316,4.69325031013218
286,-74.0979976046877,4.67510449874602
287,-74.0668294770951,4.66482541793606
288,-74.0877197382398,4.672929216924
289,-74.1036307923537,4.66573219931798
290,-74.0675201486905,4.65577662803151
291,-74.0709564518273,4.67883210728996
292,-74.0704554956188,4.66493652755869
293,-74.0769165068149,4.66428503021637
294,-74.1037683381903,4.65500881182623
295,-74.0882415111036,4.69389315803682
296,-74.0647066044979,4.70056000665378
297,-74.1077671751362,4.69416556166003
298,-74.1011121473054,4.67198478675745
299,-74.0885864553409,4.70691593102503
300,-74.085197555841,4.70240070349034
301,-74.0666717942915,4.67905320869155
302,-74.088379584111,4.66022224758375
303,-74.0586131281697,4.70321903546786
304,-74.0724099962775,4.6576852265995
305,-74.0636408268299,4.68760523054016
306,-74.0669449160015,4.67256899895175
307,-74.082553432918,4.66647234525805
308,-74.0588045325552,4.68938223250427
309,-74.0963632437828,4.67677979514209
310,-74.080015540125,4.67224561697325
311,-74.0910145955464,4.7036747476648
312,-74.0565588110132,4.66315167363885
313,-74.0705518517866,4.67573065961422
314,-74.0623454828367,4.67967683742298
315,-74.0879691507352,4.70604426358346
316,-74.056944154031,4.69506268604824
317,-74.0986286722085,4.68012868183501
318,-74.057793367048,4.68793593405122
319,-74.1067680367013,4.67758160254771
320,-74.0754865226623,4.67132520182823
321,-74.070443049869,4.67433533811208
322,-74.0931589387172,4.67097783721735
323,-74.1030533796641,4.67102069383795
324,-74.0933309377795,4.65708912235673
325,-74.0660958092622,4.7051135982549
326,-74.1026405982602,4.694226351351
327,-74.0672243244197,4.68770528538687
328,-74.0907776747135,4.69082558883194
329,-74.055747007558,4.6559594647103
330,-74.1003933718739,4.70082204555474
331,-74.082159712096,4.6632573953114
332,-74.0804640392091,4.69192187988281
333,-74.1029699666562,4.6905261354617
334,-74.0721070359461,4.69028439500163
335,-74.104649400908,4.69799145412254
336,-74.0794491861502,4.68391101051772
337,-74.0666687777416,4.67622133330734
338,-74.0700456681968,4.67262102504589
339,-74.0700755917194,4.7051979874372
340,-74.0887253247884,4.68806980894179
341,-74.0605838080174,4.68420984555858
342,-74.0840468301697,4.68896629478268
343,-74.0872231404087,4.6681432864376
344,-74.1003279913672,4.65755006423967
345,-74.0582161984229,4.70591494529158
346,-74.0870354896177,4.69957247394936
347,-74.0873751456805,4.68730891474366
348,-74.0760419639691,4.66755942952459
349,-74.0614722630605,4.66376759827869
350,-74.0646906788922,4.70714804476767
351,-74.078687857141,4.69556420437993
352,-74.0888225723689,4.67733215766708
353,-74.0981221119134,4.67889261468912
354,-74.0797888855449,4.70080906354765
355,-74.0864604784097,4.65648572132875
356,-74.0764615560921,4.66486124130032
357,-74.0983205034928,4.69051154663578
358,-74.0973376693958,4.6736300178741
359,-74.0557436715458,4.66568634482721
360,-74.0540447172081,4.65605276957933
361,-74.0707641633434,4.69775884493956
362,-74.060164431534,4.66590700750745
363,-74.0716927071088,4.65475894701249
364,-74.0830332345028,4.67549643503434
365,-74.0962975450223,4.70248453924811
366,-74.0905904882985,4.65817525777259
367,-74.0936595252704,4.69127480154849
368,-74.0776164814418,4.66137176963096
369,-74.0604880186888,4.66182768548742
370,-74.0976836358723,4.65537915384141
371,-74.0553741594885,4.65503352354374
372,-74.0813908717435,4.662794371577
373,-74.1062579184221,4.70200279080662
374,-74.1045880458459,4.70781934895675
375,-74.0927179191132,4.70341410378791
376,-74.0899562898176,4.67161430546886
377,-74.0631149996421,4.70072055500773
378,-74.0891218661976,4.65716354344487
379,-74.0833746065176,4.66452478334819
380,-74.0891488119324,4.6591212767162
381,-74.0658003952216,4.66599459847248
382,-74.0842326064989,4.66162262061882
383,-74.0728409893891,4.68527695888169
384,-74.1024073373837,4.70528387953997
385,-74.0687527942457,4.70177218232508
386,-74.100357349448,4.65878053371564
387,-74.0582606852539,4.68134700312244
388,-74.0581269536788,4.68628904922736
389,-74.0751718884849,4.69266606461246
390,-74.0824878636496,4.65756664764344
391,-74.069100367715,4.69949218441284
392,-74.1053155815654,4.66625983045158
393,-74.0564339067885,4.66115485676822
394,-74.058050456094,4.65637877542172
395,-74.0633244242669,4.70656685855631
396,-74.0976691280191,4.68135053817195
397,-74.1021652825432,4.68668557110013
398,-74.0621108275855,4.68960284356428
399,-74.0671849269175,4.69611509447583
400,-74.0671245948374,4.7038159963281
401,-74.0707186411301,4.65903317786125
402,-74.0914416087106,4.69876123607174
403,-74.0673428417769,4.69683075152571
404,-74.0974587756367,4.66478414519619
405,-74.1001333433865,4.67173062738096
406,-74.1022605332448,4.69776774802488
407,-74.0882476142746,4.68380753055488
408,-74.068702192838,4.65479019588811
409,-74.095306110142,4.6995572284964
410,-74.0552669993978,4.69747086665791
411,-74.0559522474477,4.68577308426576
412,-74.0612641158696,4.68982074247462
413,-74.0748611759043,4.69310837169355
414,-74.0912508246557,4.65768926866594
415,-74.0575972835891,4.67663788805516
416,-74.0803181774313,4.69356309366772
417,-74.0592478159784,4.69554343403146
418,-74.0778764751705,4.65864530142811
419,-74.0957742426646,4.69682712290188
420,-74.0669974228908,4.66047865961393
421,-74.0956605558032,4.6986483736766
422,-74.0644142130374,4.70819834873463
423,-74.0621148594002,4.69257376680605
424,-74.100948909727,4.68578557679161
425,-74.1052131001327,4.67367270485646
426,-74.0542347470343,4.67992380221725
427,-74.0942756023581,4.70775960627081
428,-74.0785825589357,4.68640883232649
429,-74.0725392659168,4.68061361872399
430,-74.0999411376007,4.67538708087909
431,-74.0778465975102,4.66122499917189
432,-74.0971871364757,4.69747777360917
433,-74.0872292224425,4.66108517692231
434,-74.0866764532337,4.66683424418996
435,-74.0785413452341,4.66254190516693
436,-74.1031542444607,4.6901865512847
437,-74.089782648601,4.67895874162088
438,-74.076553359783,4.67396045463003
439,-74.0937968978928,4.68258515957184
440,-74.0665428204469,4.68513973089028
441,-74.0668783920976,4.65572389098257
442,-74.0554563441223,4.68256191688004
443,-74.1032157531734,4.66488536063774
444,-74.0971457091866,4.69043458037931
445,-74.0697447987978,4.68317409227171
446,-74.0617921580434,4.70313889937501
447,-74.0936874630807,4.67997810680051
448,-74.0746725875487,4.67319315353897
449,-74.0949390994486,4.66977771099826
450,-74.0655698317724,4.67852194726406
451,-74.1043824385292,4.66210305737507
452,-74.0575742956071,4.67507102191344
453,-74.0630959032693,4.66650942702989
454,-74.0677210601146,4.68498086738015
455,-74.058139313193,4.66657477725431
456,-74.1029088574225,4.70767993998531
457,-74.1015206085904,4.65481160842767
458,-74.0826897423865,4.70697519589488
459,-74.1078645727038,4.69097788895634
460,-74.1011800935192,4.67597422660805
461,-74.0947277672272,4.65606716094522
462,-74.0936223543109,4.69705834234933
463,-74.0898676604817,4.70310185464827
464,-74.0697046408226,4.7075857282956
465,-74.1074504613315,4.67334262430542
466,-74.0600476045476,4.68157080694428
467,-74.1014730889947,4.66380482042465
468,-74.0886864415405,4.68541808230267
469,-74.0960120892031,4.70555165535895
470,-74.0759353581033,4.66769979780993
471,-74.102918439417,4.67790536619962
472,-74.0606931568959,4.67496863570483
473,-74.097840126697,4.70389697852461
474,-74.0984577360861,4.67834870235783
475,-74.098931711713,4.67702836021409
476,-74.0625723180963,4.67017534455317
477,-74.075956097071,4.70709645612968
478,-74.0926322156349,4.69898985294865
479,-74.0841834813708,4.69814210171636
480,-74.0714691005011,4.67939621437886
481,-74.0882646937517,4.67357493710224
482,-74.0709680221652,4.70563197407102
483,-74.0926677497023,4.70561803726681
484,-74.1062592880716,4.66087010548476
485,-74.0607412624537,4.68928171063365
486,-74.1006483906716,4.67545444484918
487,-74.060465786056,4.66259410151926
488,-74.0577798254879,4.70167210032714
489,-74.0625287671304,4.70174489264519
490,-74.1070155212938,4.66622236396985
491,-74.1015421645311,4.6605865800932
492,-74.0971587442221,4.70068544734278
493,-74.0803671896095,4.66973169072811
494,-74.0618655338581,4.67283002968937
495,-74.0744869614459,4.65938181637843
496,-74.0572701199944,4.69251448294552
497,-74.103629280963,4.69877826614233
498,-74.105355996183,4.68220354111739
499,-74.1000754981802,4.67514861401459
500,-74.0545292554616,4.65836350450453
501,-74.0911966668375,4.69945787540648
502,-74.099765433878,4.67925315134038
503,-74.0944085291841,4.68499635729539
504,-74.1024014397054,4.65532899949934
505,-74.0565455078162,4.66932010079631
506,-74.0838755492305,4.67201239587546
507,-74.1048390063917,4.68261077576941
508,-74.0553780811733,4.66053408476105
509,-74.0687514726364,4.6696018181134
510,-74.067301285172,4.66084024468725
511,-74.0711436784898,4.69565504796349
512,-74.0622193677243,4.67285423451647
513,-74.0546658014929,4.70120057304547
514,-74.0551070523974,4.65453848538546
515,-74.0805709899799,4.69571476237217
516,-74.0588373194303,4.69275796714455
517,-74.0662390143007,4.66643615502326
518,-74.0738668271889,4.70569253546899
519,-74.0772560238432,4.69470873932664
520,-74.0600942492474,4.68286193250592
521,-74.0720933513607,4.7081648562262
522,-74.0771689352433,4.70538375685358
523,-74.0849203397482,4.65716602020375
524,-74.0847436848269,4.69492883496877
525,-74.1033702137077,4.70804521493087
526,-74.0669128872326,4.6601453514574
527,-74.0779621218718,4.68241385592787
528,-74.1022062703198,4.68958655747025
529,-74.0996477942492,4.67958747873077
530,-74.065721787015,4.6680181186526
531,-74.0908536771543,4.68758729539487
532,-74.0867150672122,4.65917379656796
533,-74.0600247792174,4.68895933955132
534,-74.1039471321724,4.70583113987335
535,-74.0894067710903,4.66100456912429
536,-74.0856149545307,4.68289801989247
537,-74.0603205700387,4.67812054800071
538,-74.0872825805851,4.68678393262616
539,-74.10679278967,4.70682431809761
540,-74.069274999786,4.65955318445912
541,-74.1065505052915,4.68838792325294
542,-74.0761512225582,4.68706855986925
543,-74.0801468931433,4.66958545923232
544,-74.0598589312655,4.68012289128509
545,-74.0936021903277,4.67195793037119
546,-74.0821718881484,4.68463524339584
547,-74.0876158005443,4.6556463144687
548,-74.0717111969739,4.68350277970913
549,-74.073252282113,4.65912318298298
550,-74.0806722633827,4.69922883459842
551,-74.0765391141997,4.67470888685693
552,-74.0766321821311,4.66112673730579
553,-74.0693292334161,4.70365844388326
554,-74.0856501795974,4.66063459295484
555,-74.0893814075352,4.66125270409097
556,-74.0917205521611,4.66466971631685
557,-74.0874044819569,4.67040940755414
558,-74.0569464071117,4.70744398829122
559,-74.079293672785,4.6745892060367
560,-74.0740801266166,4.68566611382647
561,-74.0597465484263,4.67686277550962
562,-74.0583880464028,4.68279348167695
563,-74.0728394448133,4.66737296479131
564,-74.0575780417235,4.68581671882094
565,-74.0953110072595,4.69311358486867
566,-74.0888365608565,4.67697384902339
567,-74.0802679415874,4.69844002095361
568,-74.0622901411597,4.68131373570604
569,-74.0848285747942,4.69250777807227
570,-74.1076025942196,4.67269736319297
571,-74.0646984530969,4.68595191551835
572,-74.0868317126001,4.69477966084152
573,-74.0633113449427,4.69679418796784
574,-74.0837853141354,4.66445664518853
575,-74.0863955963957,4.7048641629645
576,-74.0989854474673,4.70698782865569
577,-74.0798745945751,4.70802531876087
578,-74.0613410940579,4.65593815762531
579,-74.0558512269106,4.67699419545338
580,-74.0802307322562,4.66064997560627
581,-74.0991256687381,4.65983961846087
582,-74.071916124212,4.68812444523563
583,-74.0569511277041,4.66991008854789
584,-74.0584959291612,4.70481888386217
585,-74.0727570779641,4.67136034509595
586,-74.0990221295018,4.67557833311037
587,-74.0560541214537,4.68909725969664
588,-74.0593069436417,4.65968433051201
589,-74.0726076286805,4.68194346574624
590,-74.0749405927374,4.67280820354272
591,-74.0722885139608,4.70514025463807
592,-74.0857113972237,4.65624391367381
593,-74.0652124779917,4.70041670210095
594,-74.1029624167398,4.66998095983427
595,-74.094400444556,4.67128473833668
596,-74.0581625101298,4.68253708576543
597,-74.0970520463926,4.68991609441472
598,-74.1073180146935,4.70211154957059
599,-74.0933950845241,4.66234197795356
600,-74.0692111065115,4.68871853907287
601,-74.0675670713211,4.70348205740525
602,-74.0667749081025,4.68800748072758
603,-74.1036075986901,4.67870583819748
604,-74.0814092146177,4.69920524500096
605,-74.0695474466671,4.69715737974613
606,-74.0645578697873,4.6547824218182
607,-74.106386755536,4.70333758626053
608,-74.1077981620897,4.69186635529084
609,-74.0603589018692,4.65691231409843
610,-74.0840589003726,4.66778819857996
611,-74.0833741458175,4.67142201463349
612,-74.0788269068148,4.70269658475331
613,-74.0612169706502,4.65666791032548
614,-74.1005982147521,4.66384034160813
615,-74.0620826482649,4.70330309466025
616,-74.066652795875,4.67569747652351
617,-74.0628400122574,4.66449728861707
618,-74.0681535034211,4.68478468319015
619,-74.0587427811488,4.67830530171314
620,-74.0651274899927,4.70618111766981
621,-74.0697005782275,4.66249097437057
622,-74.0809359323635,4.7066690934974
623,-74.0854509289846,4.65680845462568
624,-74.0870851159703,4.65759114103775
625,-74.1010763360248,4.67327364224355
626,-74.0601328494283,4.65612390385053
627,-74.0953937102643,4.66252494976854
628,-74.1064026076211,4.65456616444383
629,-74.0688956904723,4.66067944134455
630,-74.0614467344741,4.66238213985898
631,-74.0976521534474,4.67946362202371
632,-74.0710634087416,4.68824540636409
633,-74.0775557286322,4.66076362847413
634,-74.0982525941904,4.70189986769701
635,-74.0618567097809,4.69931896438048
636,-74.0554382200602,4.66255212999583
637,-74.1024114076079,4.67156866949108
638,-74.0605552975013,4.66005460658488
639,-74.095281484286,4.69706459057332
640,-74.0865980532643,4.70113391584237
641,-74.0859183162923,4.67169802449911
642,-74.0582876503255,4.69654950760914
643,-74.098474163571,4.67917597654071
644,-74.0652945914843,4.6590620937302
645,-74.0546940952867,4.692883235007
646,-74.0707999714641,4.67916224822908
647,-74.1022256903596,4.66719528219006
648,-74.0810779285412,4.67684134855941
649,-74.0607435735956,4.6695852079
650,-74.0611093088566,4.6597259109616
651,-74.0988135330796,4.66048164088465
652,-74.0618268421919,4.6612924119155
653,-74.0572380649016,4.67439509061598
654,-74.0839333807019,4.655105850179
655,-74.0713581100347,4.69433318104926
656,-74.0555475398956,4.7078446147314
657,-74.1034014977527,4.67283797933132
658,-74.0777175504345,4.69898764810692
659,-74.0842639628307,4.66799413526111
660,-74.0707132826957,4.65751532969536
661,-74.0658891066892,4.68036429144386
662,-74.0876551486844,4.6742212253687
663,-74.0595505951519,4.69618124964688
664,-74.0648261580934,4.66094217770061
665,-74.0594335627734,4.68564449483129
666,-74.0769890206252,4.67787541690125
667,-74.0755868092769,4.66778405495578
668,-74.1062124832251,4.69297741132167
669,-74.0632108805693,4.69576169705421
670,-74.0759963886045,4.70818460680943
671,-74.0690026695687,4.67724507860267
672,-74.0856641006071,4.69011446250737
673,-74.0796702157079,4.68877529455429
674,-74.1059473950313,4.67200866899606
675,-74.088907909654,4.67390626176409
676,-74.0752343296007,4.66445958363217
677,-74.0612559483545,4.65807341061582
678,-74.1036097723584,4.6991690026019
679,-74.0682475545402,4.6610971952379
680,-74.0953611598513,4.65460989857039
681,-74.0941827510483,4.65889444233138
682,-74.0673631382862,4.66104236715213
683,-74.0766684668519,4.70374293819117
684,-74.0909170198044,4.65518501603927
685,-74.0836634462382,4.694483115626
686,-74.0605413179897,4.70119667524998
687,-74.091631350006,4.67043586099895
688,-74.092460449283,4.69347340016517
689,-74.0682039517699,4.681415981123
690,-74.0577322924848,4.68184854573336
691,-74.0902296439737,4.66282692807655
692,-74.1039480204504,4.66890644996478
693,-74.0582576904706,4.67318378119034
694,-74.0749822752716,4.66651324142329
695,-74.0592136865205,4.69566863960803
696,-74.0717136181198,4.70214584329332
697,-74.0861132255609,4.6688209529339
698,-74.1001798404534,4.66396512563214
699,-74.0852721185107,4.65503351844498
700,-74.0652681775783,4.70049205250505
701,-74.1063324766982,4.6781996766767
702,-74.0795312045694,4.68653035877238
703,-74.10286709287,4.67263990813091
704,-74.1066825060469,4.69846434713886
705,-74.0641279930188,4.66628780126546
706,-74.0828573916573,4.70731288235787
707,-74.0568211202145,4.68488674587402
708,-74.0623087377179,4.67418105974359
709,-74.0546681666422,4.68890674242104
710,-74.1075929817845,4.65698495899518
711,-74.0743474448529,4.68370206132803
712,-74.1077708529942,4.69567375012468
713,-74.1041128494111,4.67223421230579
714,-74.0906148442809,4.69665371589801
715,-74.089157407806,4.68530185835514
716,-74.0618418701785,4.70226555370661
717,-74.0855253736562,4.69437896559967
718,-74.0999415403151,4.68837600905079
719,-74.0921582419467,4.65999108550054
720,-74.0720777876679,4.65598217657407
721,-74.0778900963696,4.68765368738639
722,-74.0573849825065,4.66038438055224
723,-74.0869186961058,4.70487704249025
724,-74.0926188890598,4.70664233588545
725,-74.1041183892301,4.68935489846642
726,-74.0933144271559,4.69065974550759
727,-74.061125419888,4.67618730504924
728,-74.0671870838674,4.67432257476981
729,-74.0695323258481,4.69367807938763
730,-74.0779515529129,4.70638141681453
731,-74.0966002563403,4.66507011699444
732,-74.0593037144484,4.6781432280067
733,-74.0609503070246,4.67354699846244
734,-74.0593764432059,4.661784413577
735,-74.0973326445361,4.68346797431353
736,-74.1059823467119,4.70039595571539
737,-74.0722299167163,4.68360316180027
738,-74.0942744200478,4.70467499238226
739,-74.0776520076284,4.66845796978738
740,-74.0852088652058,4.67078943338531
